file,line,category,severity,match,context
10_blueprint/_index.md,22,qiaccess_start,current_marker,\bcognitive front door\b,"The cognitive front door portal model, active web surfaces, and developer tools."
10_blueprint/_index.md,22,qiaccess_start,current_marker,\bfront door\b,"The cognitive front door portal model, active web surfaces, and developer tools."
10_blueprint/_index.md,32,qiserver_runtime,current_marker,\bqiserver\b,1. **Active Runtime**: `qiserver` is the primary local execution host.
10_blueprint/_index.md,33,qiaccess_start,current_marker,\bQiAccess Start\b,"2. **Cognitive Front Door**: QiAccess Start has exactly seven roots (`Home`, `Start`, `Capture`, `Knowledge`, `Memory`, `Insights`, `System`)."
10_blueprint/_index.md,33,qiaccess_start,current_marker,\bcognitive front door\b,"2. **Cognitive Front Door**: QiAccess Start has exactly seven roots (`Home`, `Start`, `Capture`, `Knowledge`, `Memory`, `Insights`, `System`)."
10_blueprint/_index.md,33,qiaccess_start,current_marker,\bfront door\b,"2. **Cognitive Front Door**: QiAccess Start has exactly seven roots (`Home`, `Start`, `Capture`, `Knowledge`, `Memory`, `Insights`, `System`)."
10_blueprint/_index.md,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this active target file.
10_blueprint/_index.md,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this active target file.
10_blueprint/_index.md,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this active target file.
10_blueprint/_index.md,0,missing_current_fact::aider_repo_rule,review,Aider|nested Git|nested git|/srv/qios/repos,Important current doctrine/fact not found in this active target file.
10_blueprint/_index.md,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this active target file.
10_blueprint/_index.md,0,missing_current_fact::private_admin_services,review,private/protected|Private Only|admin/control services|admin services,Important current doctrine/fact not found in this active target file.
10_blueprint/adr/ADR-0003_band_model.md,17,old_qially_suite_language,legacy_review,\bQiOne\b,"| Platform | `b_platform` | `qione`, `public` |"
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,8,client_portal_language,legacy_review,\btenants\b,"QiOS v0.4 currently defines a Platform layer centered on multi-tenancy through the `qione` schema, including `tenants`, `tenant_members`, `member_roles`, `tenant_modules`, and `module_role_access`."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,8,old_qially_suite_language,legacy_review,\bQiOne\b,"QiOS v0.4 currently defines a Platform layer centered on multi-tenancy through the `qione` schema, including `tenants`, `tenant_members`, `member_roles`, `tenant_modules`, and `module_role_access`."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,10,client_portal_language,legacy_review,\btenant\b,"That model is valid for a hosted multi-tenant portal, but it adds significant implementation overhead for the current runtime goal: a standard authenticated app with strict per-user isolation and incremental module growth."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,10,client_portal_language,legacy_review,\bmulti-tenant\b,"That model is valid for a hosted multi-tenant portal, but it adds significant implementation overhead for the current runtime goal: a standard authenticated app with strict per-user isolation and incremental module growth."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,12,client_portal_language,legacy_review,\btenant\b,"The current system does not require organization containers, cross-user shared workspaces, tenant billing, or tenant-scoped administration in order to deliver the first working product."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,28,client_portal_language,legacy_review,\btenant\b,"The active runtime is **single-account / user-scoped**, not multi-tenant."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,28,client_portal_language,legacy_review,\bmulti-tenant\b,"The active runtime is **single-account / user-scoped**, not multi-tenant."
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,36,old_qially_suite_language,legacy_review,\bQiOne\b,The following `qione` concerns are deferred from the active runtime:
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,38,client_portal_language,legacy_review,\btenants\b,- tenants
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,39,client_portal_language,legacy_review,\btenant\b,- tenant membership
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,40,client_portal_language,legacy_review,\btenant\b,- tenant role mapping
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,41,client_portal_language,legacy_review,\btenant\b,- tenant module assignment
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,42,client_portal_language,legacy_review,\btenant\b,- tenant-scoped access resolution
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,44,old_qially_suite_language,legacy_review,\bQiOne\b,`qione` is no longer required as the active container model for the first working app.
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,54,client_portal_language,legacy_review,\btenant\b,Modules do **not** require tenant infrastructure.
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,84,client_portal_language,legacy_review,\btenant\b,- no shared tenant workspace model yet
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,108,client_portal_language,legacy_review,\btenant\b,1. Update docs that describe the active runtime as multi-tenant.
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,108,client_portal_language,legacy_review,\bmulti-tenant\b,1. Update docs that describe the active runtime as multi-tenant.
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,109,client_portal_language,legacy_review,\btenant\b,2. Mark hosted multi-tenant portal language as future-state only.
10_blueprint/adr/ADR-0004_single_account_modular_mode.md,109,client_portal_language,legacy_review,\bmulti-tenant\b,2. Mark hosted multi-tenant portal language as future-state only.
10_blueprint/adr/ADR-0006_narrative_and_knowledge_consolidation.md,40,old_qially_suite_language,legacy_review,\bQiOne\b,"The QiOS / QiOne ecosystem has accumulated overlapping top-level product namespace terminology over time, leading to collisions and lack of clarity. Concepts like `QiHistory`, `QJournal`, `QsaysIt`, `Qistory`, `QiArchive`, `QiNote`, `QiNode`, and `QiObjects` have been used inconsistently. To formalize the QiOS ontology and comply with the Master Bl"
10_blueprint/adr/ADR-0007_unified_front_matter_and_progressive_doc_topology.md,30,old_stack_assumptions,legacy_review,\bMkDocs\b,"target_scope: docs, templates, standards, scripts, mkdocs navigation ... ..."
10_blueprint/adr/ADR-0007_unified_front_matter_and_progressive_doc_topology.md,98,old_stack_assumptions,legacy_review,\bMkDocs\b,- MkDocs navigation must be updated to reflect second-layer section structure.
10_blueprint/adr/ADR-0007_unified_front_matter_and_progressive_doc_topology.md,109,old_stack_assumptions,legacy_review,\bMkDocs\b,- `mkdocs.yml`
10_blueprint/adr/ADR-0008_qilabs_root.md,5,old_qially_suite_language,legacy_review,\bQiOne\b,"The architecture historically defined the developer/operator machine with a local state rooted at `C:/QiData/`. However, the ecosystem has evolved to encompass `QiArchive` (the system/spine concept) as well as the monorepo platform (`QiOne`). These are not simply sibling root folders but need to be part of a structured canonical machine-local ecosy"
10_blueprint/adr/ADR-0008_qilabs_root.md,16,old_qially_suite_language,legacy_review,\bQiOne\b,"This aligns the workstation filesystem with the system architecture model. By encapsulating everything within `QiLabs`, `QiOne` functions fully as the monorepo platform and `QiData` functions as local state, while preventing fragmentation across the machine."
10_blueprint/assets/diagrams/markmind-data.json,496,old_stack_assumptions,legacy_review,\bMkDocs\b,"""name"": ""mkdocs.yml"""
10_blueprint/README.md,15,client_portal_language,legacy_review,\btenant\b,"The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference material until they are explicitly revalidated."
10_blueprint/README.md,15,client_portal_language,legacy_review,\bmulti-tenant\b,"The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference material until they are explicitly revalidated."
10_blueprint/README.md,51,old_stack_assumptions,legacy_review,\bMkDocs\b,4. preview with `mkdocs serve` when needed
10_blueprint/README.md,55,client_portal_language,legacy_review,\btenant\b,"Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
10_blueprint/README.md,55,old_qially_suite_language,legacy_review,\bQiOne\b,"Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
10_blueprint/README.md,55,old_business_priority,legacy_review,\bproduct-delivery\b,"Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
10_blueprint/README.md,1,qiaccess_start,current_marker,\bQiAccess Start\b,# QiAccess Start Master Blueprint
10_blueprint/README.md,3,qiaccess_start,current_marker,\bQiAccess Start\b,This repository is the active master blueprint for QiAccess Start.
10_blueprint/README.md,5,qiaccess_start,current_marker,\bQiAccess Start\b,QiAccess Start is Cody's cognitive front door:
10_blueprint/README.md,5,qiaccess_start,current_marker,\bcognitive front door\b,QiAccess Start is Cody's cognitive front door:
10_blueprint/README.md,5,qiaccess_start,current_marker,\bfront door\b,QiAccess Start is Cody's cognitive front door:
10_blueprint/README.md,39,qiaccess_start,current_marker,\bQiAccess Start\b,- `docs/02_architecture/`: active QiAccess Start system model and runtime framing
10_blueprint/README.md,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::qidocs_wikijs_boundary,review,Wiki\.js|Markdown doctrine vault|Obsidian,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::aider_repo_rule,review,Aider|nested Git|nested git|/srv/qios/repos,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this active target file.
10_blueprint/README.md,0,missing_current_fact::private_admin_services,review,private/protected|Private Only|admin/control services|admin services,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/band_registry.yaml,19,client_portal_language,legacy_review,\btenant\b,Multi-tenant platform kernel and shared operational services.
10_blueprint/registry/band_registry.yaml,19,client_portal_language,legacy_review,\bmulti-tenant\b,Multi-tenant platform kernel and shared operational services.
10_blueprint/registry/band_registry.yaml,21,old_qially_suite_language,legacy_review,\bQiOne\b,"schemas: [qione, public]"
10_blueprint/registry/domain_registry.yaml,4,old_stack_assumptions,legacy_review,\bSupabase\b,Canonical namespace registry for all QiOS Supabase schemas.
10_blueprint/registry/domain_registry.yaml,9,old_qially_suite_language,legacy_review,\bQiOne\b,- id: qione
10_blueprint/registry/domain_registry.yaml,10,old_qially_suite_language,legacy_review,\bQiOne\b,schema: qione
10_blueprint/registry/domain_registry.yaml,11,old_qially_suite_language,legacy_review,\bQiOne\b,name: QiOne Core Platform
10_blueprint/registry/domain_registry.yaml,12,client_portal_language,legacy_review,\btenant\b,"description: Multi-tenant platform kernel. Tenants, members, roles, modules."
10_blueprint/registry/domain_registry.yaml,12,client_portal_language,legacy_review,\btenants\b,"description: Multi-tenant platform kernel. Tenants, members, roles, modules."
10_blueprint/registry/domain_registry.yaml,12,client_portal_language,legacy_review,\bmulti-tenant\b,"description: Multi-tenant platform kernel. Tenants, members, roles, modules."
10_blueprint/registry/domain_registry.yaml,13,client_portal_language,legacy_review,\btenants\b,"tables: [tenants, tenant_members, tenant_modules, member_roles, module_role_access]"
10_blueprint/registry/domain_registry.yaml,108,client_portal_language,legacy_review,\btenant\b,description: Secure document vault. Tenant-scoped document storage.
10_blueprint/registry/folder_registry.yaml,20,markdown_vault,current_marker,\bObsidian\b,- .obsidian
10_blueprint/registry/infrastructure_registry.yaml,8,qiserver_runtime,current_marker,\bqiserver\b,- id: infra.qiserver
10_blueprint/registry/infrastructure_registry.yaml,9,qiserver_runtime,current_marker,\bqiserver\b,name: qiserver Primary Runtime
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::qidocs_wikijs_boundary,review,Wiki\.js|Markdown doctrine vault|Obsidian,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::aider_repo_rule,review,Aider|nested Git|nested git|/srv/qios/repos,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/infrastructure_registry.yaml,0,missing_current_fact::private_admin_services,review,private/protected|Private Only|admin/control services|admin services,Important current doctrine/fact not found in this active target file.
10_blueprint/registry/sensitivity_classification.yaml,14,client_portal_language,legacy_review,\btenants\b,"description: ""Safe for authenticated internal tenants."""
10_blueprint/registry/sensitivity_classification.yaml,36,client_portal_language,legacy_review,\btenant\b,"description: ""Consulting artifacts belonging to an external client/tenant."""
10_blueprint/standards/naming_rules.yaml,39,old_qially_suite_language,legacy_review,\bQiOne\b,"examples: [qicase, qiarchive, qione, qigraph]"
10_blueprint/standards/naming_rules.yaml,58,client_portal_language,legacy_review,\btenants\b,"- tenant_id (uuid FK to qione.tenants, for all domain-scoped tables)"
10_blueprint/standards/naming_rules.yaml,58,old_qially_suite_language,legacy_review,\bQiOne\b,"- tenant_id (uuid FK to qione.tenants, for all domain-scoped tables)"
10_blueprint/standards/repo_rules.yaml,20,old_stack_assumptions,legacy_review,\bSupabase\b,description: Every schema change must ship with a migration file and be applied through Supabase migration tooling.
10_blueprint/standards/repo_rules.yaml,58,old_stack_assumptions,legacy_review,\bSupabase\b,name: Supabase Requires Specific Job
10_blueprint/standards/repo_rules.yaml,59,old_stack_assumptions,legacy_review,\bSupabase\b,description: Supabase is not active unless it has a specific job.
10_blueprint/standards/repo_rules.yaml,62,old_stack_assumptions,legacy_review,\bMkDocs\b,name: MkDocs Legacy Not Active
10_blueprint/standards/repo_rules.yaml,63,old_stack_assumptions,legacy_review,\bMkDocs\b,description: MkDocs is legacy/superseded and should not be restored.
10_blueprint/standards/repo_rules.yaml,43,qiserver_runtime,current_marker,/srv/qios,"description: /srv/qios/repos is for git/coding, /srv/qios/stacks is for docker-compose, /srv/qios/data is for persistent app data."
10_blueprint/standards/repo_rules.yaml,43,qiserver_runtime,current_marker,/srv/qios/repos,"description: /srv/qios/repos is for git/coding, /srv/qios/stacks is for docker-compose, /srv/qios/data is for persistent app data."
10_blueprint/standards/repo_rules.yaml,43,qiserver_runtime,current_marker,/srv/qios/stacks,"description: /srv/qios/repos is for git/coding, /srv/qios/stacks is for docker-compose, /srv/qios/data is for persistent app data."
10_blueprint/standards/repo_rules.yaml,43,qiserver_runtime,current_marker,/srv/qios/data,"description: /srv/qios/repos is for git/coding, /srv/qios/stacks is for docker-compose, /srv/qios/data is for persistent app data."
10_blueprint/standards/repo_rules.yaml,47,qiserver_runtime,current_marker,/srv/qios,description: Do not create nested Git repos inside /srv/qios/stacks.
10_blueprint/standards/repo_rules.yaml,47,qiserver_runtime,current_marker,/srv/qios/stacks,description: Do not create nested Git repos inside /srv/qios/stacks.
10_blueprint/standards/repo_rules.yaml,50,current_services,current_marker,\bAider\b,name: Aider Runs Only In Repos
10_blueprint/standards/repo_rules.yaml,51,qiserver_runtime,current_marker,/srv/qios,"description: Aider should be used inside cloned repos under /srv/qios/repos, not directly inside live runtime stack folders."
10_blueprint/standards/repo_rules.yaml,51,qiserver_runtime,current_marker,/srv/qios/repos,"description: Aider should be used inside cloned repos under /srv/qios/repos, not directly inside live runtime stack folders."
10_blueprint/standards/repo_rules.yaml,51,current_services,current_marker,\bAider\b,"description: Aider should be used inside cloned repos under /srv/qios/repos, not directly inside live runtime stack folders."
10_blueprint/standards/repo_rules.yaml,54,access_boundary,current_marker,\badmin services\b,name: Admin Services Private
10_blueprint/standards/repo_rules.yaml,55,access_boundary,current_marker,\bprivate/protected\b,description: Admin/control services must stay private/protected.
10_blueprint/standards/repo_rules.yaml,55,access_boundary,current_marker,\badmin/control services\b,description: Admin/control services must stay private/protected.
10_blueprint/standards/repo_rules.yaml,59,no_supabase_yet,current_marker,\bunless it has a specific job\b,description: Supabase is not active unless it has a specific job.
10_blueprint/standards/repo_rules.yaml,66,current_services,current_marker,\bPaperless\b,name: Paperless 10 Doc Test Before Bulk Import
10_blueprint/standards/repo_rules.yaml,67,current_services,current_marker,\bPaperless\b,description: Paperless metadata must be configured before bulk import. Paperless should be tested with 10 documents max before large ingestion.
10_blueprint/standards/repo_rules.yaml,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this active target file.
10_blueprint/standards/repo_rules.yaml,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this active target file.
10_blueprint/standards/repo_rules.yaml,0,missing_current_fact::qidocs_wikijs_boundary,review,Wiki\.js|Markdown doctrine vault|Obsidian,Important current doctrine/fact not found in this active target file.
10_blueprint/templates/README.md,19,client_portal_language,legacy_review,\btenant\b,"- **`domain_prefix`**: The system domain this file belongs to (e.g., `bbr4821` for the main tenant, `qiarchive` for ingestion, `qicase` for legal/cases)."
10_blueprint/templates/README.md,9,markdown_vault,current_marker,\bObsidian\b,"| **`note_template.md`** | Generic knowledge, thoughts, meeting notes | Creating a new note in Obsidian or the knowledge base. |"
30_audits/docs_alignment_audit_20260512_020923.md,977,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1065,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1085,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml:1`
30_audits/docs_alignment_audit_20260512_020923.md,1093,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml:2`
30_audits/docs_alignment_audit_20260512_020923.md,1101,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml:4`
30_audits/docs_alignment_audit_20260512_020923.md,1109,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml:130`
30_audits/docs_alignment_audit_20260512_020923.md,1117,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml`
30_audits/docs_alignment_audit_20260512_020923.md,1125,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml`
30_audits/docs_alignment_audit_20260512_020923.md,1133,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml`
30_audits/docs_alignment_audit_20260512_020923.md,1141,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml`
30_audits/docs_alignment_audit_20260512_020923.md,1149,old_stack_assumptions,legacy_review,\bMkDocs\b,### `00_blueprint/mkdocs.yml`
30_audits/docs_alignment_audit_20260512_020923.md,1243,client_portal_language,legacy_review,\btenant\b,"> The older business, tenant, and client-platform blueprint is quarantined."
30_audits/docs_alignment_audit_20260512_020923.md,1355,client_portal_language,legacy_review,\btenant\b,"> The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference materi"
30_audits/docs_alignment_audit_20260512_020923.md,1355,client_portal_language,legacy_review,\bmulti-tenant\b,"> The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference materi"
30_audits/docs_alignment_audit_20260512_020923.md,1361,client_portal_language,legacy_review,\btenant\b,- Match: `\bmulti-tenant\b`
30_audits/docs_alignment_audit_20260512_020923.md,1363,client_portal_language,legacy_review,\btenant\b,"> The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference materi"
30_audits/docs_alignment_audit_20260512_020923.md,1363,client_portal_language,legacy_review,\bmulti-tenant\b,"> The old QiOS material is not discarded, but it is no longer allowed to compete with the active doctrine. Useful governance, standards, registry discipline, and architecture policies remain in force. Legacy multi-tenant and client-platform assumptions are retained only as quarantined reference materi"
30_audits/docs_alignment_audit_20260512_020923.md,1371,client_portal_language,legacy_review,\btenant\b,"> Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
30_audits/docs_alignment_audit_20260512_020923.md,1371,old_qially_suite_language,legacy_review,\bQiOne\b,"> Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
30_audits/docs_alignment_audit_20260512_020923.md,1371,old_business_priority,legacy_review,\bproduct-delivery\b,"> Use the quarantine appendix before promoting older QiOS, QiOne, tenant, client, or product-delivery doctrine back into the active blueprint:"
30_audits/docs_alignment_audit_20260512_020923.md,1537,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1585,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1633,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1697,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1745,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1793,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,1961,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2009,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2057,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2105,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2153,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2201,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2249,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2297,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2323,client_portal_language,legacy_review,\btenant\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2323,client_portal_language,legacy_review,\bmulti-tenant\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2323,old_qially_suite_language,legacy_review,\bQiOne\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2329,client_portal_language,legacy_review,\btenant\b,- Match: `\bmulti-tenant\b`
30_audits/docs_alignment_audit_20260512_020923.md,2331,client_portal_language,legacy_review,\btenant\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2331,client_portal_language,legacy_review,\bmulti-tenant\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2331,old_qially_suite_language,legacy_review,\bQiOne\b,"> If they still describe the older QiOne or multi-tenant portal model, they must be treated as reference-only until revalidated against the active blueprint."
30_audits/docs_alignment_audit_20260512_020923.md,2377,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,2425,old_stack_assumptions,legacy_review,\bMkDocs\b,- Match: `QiDocs|MkDocs|Wiki\.js`
30_audits/docs_alignment_audit_20260512_020923.md,67,qiaccess_start,current_marker,\bQiAccess Start\b,> # QiAccess Start Current State Audit
30_audits/docs_alignment_audit_20260512_020923.md,75,qiaccess_start,current_marker,\bQiAccess Start\b,"> Audit scope: current QiAccess Start app, adjacent legacy surfaces in this repo, deployment clues, and qiserver verification attempts."
30_audits/docs_alignment_audit_20260512_020923.md,75,qiserver_runtime,current_marker,\bqiserver\b,"> Audit scope: current QiAccess Start app, adjacent legacy surfaces in this repo, deployment clues, and qiserver verification attempts."
30_audits/docs_alignment_audit_20260512_020923.md,83,qiaccess_start,current_marker,\bQiAccess Start\b,"> Audit scope: current QiAccess Start app, adjacent legacy surfaces in this repo, deployment clues, and qiserver verification attempts."
30_audits/docs_alignment_audit_20260512_020923.md,83,qiserver_runtime,current_marker,\bqiserver\b,"> Audit scope: current QiAccess Start app, adjacent legacy surfaces in this repo, deployment clues, and qiserver verification attempts."
30_audits/docs_alignment_audit_20260512_020923.md,91,qiserver_runtime,current_marker,\bqiserver\b,> - qiserver: `http://qiserver`
30_audits/docs_alignment_audit_20260512_020923.md,99,current_services,current_marker,\bOllama\b,> - Ollama
30_audits/docs_alignment_audit_20260512_020923.md,107,current_services,current_marker,\bOpen WebUI\b,> - Open WebUI
30_audits/docs_alignment_audit_20260512_020923.md,115,current_services,current_marker,\bPortainer\b,> - Portainer
30_audits/docs_alignment_audit_20260512_020923.md,123,current_services,current_marker,\bPaperless\b,> - Paperless
30_audits/docs_alignment_audit_20260512_020923.md,131,current_services,current_marker,\bn8n\b,> - Qi Queue / n8n-like intake plane
30_audits/docs_alignment_audit_20260512_020923.md,139,current_services,current_marker,\bWiki\.js\b,> - Wiki.js
30_audits/docs_alignment_audit_20260512_020923.md,147,current_services,current_marker,\bPaperless\b,> - Paperless as first-class ingestion target
30_audits/docs_alignment_audit_20260512_020923.md,155,qiserver_runtime,current_marker,\bqiserver\b,> - Legacy qiserver sync path: `run_copy.bat` copies `local/config/*` to `/srv/qios/stacks/_qiaccess_start/config`
30_audits/docs_alignment_audit_20260512_020923.md,155,qiserver_runtime,current_marker,/srv/qios,> - Legacy qiserver sync path: `run_copy.bat` copies `local/config/*` to `/srv/qios/stacks/_qiaccess_start/config`
30_audits/docs_alignment_audit_20260512_020923.md,155,qiserver_runtime,current_marker,/srv/qios/stacks,> - Legacy qiserver sync path: `run_copy.bat` copies `local/config/*` to `/srv/qios/stacks/_qiaccess_start/config`
30_audits/docs_alignment_audit_20260512_020923.md,161,qiserver_runtime,current_marker,/srv/qios,- Match: `/srv/qios`
