Record Id,Business Owner.id,Business Owner,Business Name,Phone,Business Site,Parent Business.id,Parent Business,Website,Business Type,Industry,Employees,Annual Revenue,SIC Code,Billing Street,Billing City,Billing State,Billing Code,Billing Country,Description,Last Activity Time,Layout.id,Layout,Tag,Change Log Time,Locked,Last Enriched Time,Enrich Status,QB_Sync_Date,QB_URL,QB_Sync_Status,Connected To.module,Connected To.id,Est. Annual Revenue,X,Type,Secondary Contact Number,Skype,Industries,Other Website,Facebook,Employee count,Other social media link,Business Locations,CEO,Business Model,Business Size,Headquarters,Years In Business
zcrm_6789162000003414665,zcrm_6789162000000560001,Cody Rice-Velasquez,Compass Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:39,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414666,zcrm_6789162000000560001,Cody Rice-Velasquez,Complete Real Estate Solutions,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003414667,zcrm_6789162000000560001,Cody Rice-Velasquez,Compton Realty Company,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:40,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414668,zcrm_6789162000000560001,Cody Rice-Velasquez,"Concierge Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414669,zcrm_6789162000000560001,Cody Rice-Velasquez,Continental Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414670,zcrm_6789162000000560001,Cody Rice-Velasquez,"Copenhaver Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:30,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414671,zcrm_6789162000000560001,Cody Rice-Velasquez,"Cord Realty, Inc",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414672,zcrm_6789162000000560001,Cody Rice-Velasquez,"Corner Lot Real Estate, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:31,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414673,zcrm_6789162000000560001,Cody Rice-Velasquez,Correll Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:31,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414674,zcrm_6789162000000560001,Cody Rice-Velasquez,Cosgrove Group LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414675,zcrm_6789162000000560001,Cody Rice-Velasquez,"Costlow Real Estate, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414676,zcrm_6789162000000560001,Cody Rice-Velasquez,"Cottingham Realty, Appraisal",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,7,,
zcrm_6789162000003414677,zcrm_6789162000000560001,Cody Rice-Velasquez,Court Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414678,zcrm_6789162000000560001,Cody Rice-Velasquez,"Cox Estates Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414679,zcrm_6789162000000560001,Cody Rice-Velasquez,Craig Broeking,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414680,zcrm_6789162000000560001,Cody Rice-Velasquez,Craig Finke,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414681,zcrm_6789162000000560001,Cody Rice-Velasquez,CrestPoint Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,11,,
zcrm_6789162000003414682,zcrm_6789162000000560001,Cody Rice-Velasquez,CrossRoads Link Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,6,,
zcrm_6789162000003414683,zcrm_6789162000000560001,Cody Rice-Velasquez,Crossroads Real Estate Group LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,30,,
zcrm_6789162000003414684,zcrm_6789162000000560001,Cody Rice-Velasquez,Crossroads Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414685,zcrm_6789162000000560001,Cody Rice-Velasquez,"Crossroads Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414686,zcrm_6789162000000560001,Cody Rice-Velasquez,Crown Realty Company,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414687,zcrm_6789162000000560001,Cody Rice-Velasquez,Crownmark Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414688,zcrm_6789162000000560001,Cody Rice-Velasquez,Cru Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:40,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414689,zcrm_6789162000000560001,Cody Rice-Velasquez,"Crump Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:40,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414690,zcrm_6789162000000560001,Cody Rice-Velasquez,"Culmann Real Estate Group, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414691,zcrm_6789162000000560001,Cody Rice-Velasquez,Cunningham Concierge Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003414692,zcrm_6789162000000560001,Cody Rice-Velasquez,"Curb Appeal Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:48,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003414693,zcrm_6789162000000560001,Cody Rice-Velasquez,"Curtis Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414694,zcrm_6789162000000560001,Cody Rice-Velasquez,Cushman & Wakefield,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414695,zcrm_6789162000000560001,Cody Rice-Velasquez,Custom Moves Real Estate Servi,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414696,zcrm_6789162000000560001,Cody Rice-Velasquez,Cutting Edge Realty and Auctioneer Services,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414697,zcrm_6789162000000560001,Cody Rice-Velasquez,D. A. Revnyak,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003414698,zcrm_6789162000000560001,Cody Rice-Velasquez,D. Braun & Company,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414699,zcrm_6789162000000560001,Cody Rice-Velasquez,D. Garrity Properties,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414700,zcrm_6789162000000560001,Cody Rice-Velasquez,D. L. Harlen,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414701,zcrm_6789162000000560001,Cody Rice-Velasquez,D. M. Builder Connection LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414702,zcrm_6789162000000560001,Cody Rice-Velasquez,D.M. Taylor Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003414703,zcrm_6789162000000560001,Cody Rice-Velasquez,D.R. Indiana Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414704,zcrm_6789162000000560001,Cody Rice-Velasquez,DAVID BRENTON'S TEAM,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003414705,zcrm_6789162000000560001,Cody Rice-Velasquez,"DB Realty Group, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414706,zcrm_6789162000000560001,Cody Rice-Velasquez,DBG Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414707,zcrm_6789162000000560001,Cody Rice-Velasquez,"DNA Properties, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:36,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414708,zcrm_6789162000000560001,Cody Rice-Velasquez,"DRH Realty of Indiana, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414709,zcrm_6789162000000560001,Cody Rice-Velasquez,DRM Properties LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414710,zcrm_6789162000000560001,Cody Rice-Velasquez,DW Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,6,,
zcrm_6789162000003414711,zcrm_6789162000000560001,Cody Rice-Velasquez,Daisy Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:37,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414712,zcrm_6789162000000560001,Cody Rice-Velasquez,Dal Sand,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414713,zcrm_6789162000000560001,Cody Rice-Velasquez,Dan Moore Real Estate Services,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414714,zcrm_6789162000000560001,Cody Rice-Velasquez,Dana Carrell,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414715,zcrm_6789162000000560001,Cody Rice-Velasquez,Daniel McCaslin,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414716,zcrm_6789162000000560001,Cody Rice-Velasquez,Daniels Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,22,,
zcrm_6789162000003414717,zcrm_6789162000000560001,Cody Rice-Velasquez,Dave Johnson Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414718,zcrm_6789162000000560001,Cody Rice-Velasquez,David A. Dowell,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414719,zcrm_6789162000000560001,Cody Rice-Velasquez,David Hunter,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414720,zcrm_6789162000000560001,Cody Rice-Velasquez,David Nash,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414721,zcrm_6789162000000560001,Cody Rice-Velasquez,"David Ping, REALTOR",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414722,zcrm_6789162000000560001,Cody Rice-Velasquez,Davis Realty Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414723,zcrm_6789162000000560001,Cody Rice-Velasquez,DeFrantz Insur. & Realty Agcy,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003414724,zcrm_6789162000000560001,Cody Rice-Velasquez,DeFusco Realty and Property Se,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:40,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414725,zcrm_6789162000000560001,Cody Rice-Velasquez,Debra A. Lyell Appraisal Co.,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414726,zcrm_6789162000000560001,Cody Rice-Velasquez,Dena's Place Real Estate Servi,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414727,zcrm_6789162000000560001,Cody Rice-Velasquez,Deylen Realty INC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414728,zcrm_6789162000000560001,Cody Rice-Velasquez,Diamond Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414729,zcrm_6789162000000560001,Cody Rice-Velasquez,Diamond Realty Group LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414730,zcrm_6789162000000560001,Cody Rice-Velasquez,"Diamond Realty, Inc",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414731,zcrm_6789162000000560001,Cody Rice-Velasquez,Diamond Stars Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:48,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,7,,
zcrm_6789162000003414732,zcrm_6789162000000560001,Cody Rice-Velasquez,Diana Harding,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414733,zcrm_6789162000000560001,Cody Rice-Velasquez,Diane Stailey,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414734,zcrm_6789162000000560001,Cody Rice-Velasquez,"Direct Homes, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:26,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414735,zcrm_6789162000000560001,Cody Rice-Velasquez,"Discover Properties, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414736,zcrm_6789162000000560001,Cody Rice-Velasquez,Disrupt Real Estate Indiana LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414737,zcrm_6789162000000560001,Cody Rice-Velasquez,Diverse Property Solutions Ind,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003414738,zcrm_6789162000000560001,Cody Rice-Velasquez,Divine Path Real Estate LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414739,zcrm_6789162000000560001,Cody Rice-Velasquez,Dix Realty Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,7,,
zcrm_6789162000003414740,zcrm_6789162000000560001,Cody Rice-Velasquez,"Doc Real Estate, Inc",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,22,,
zcrm_6789162000003414741,zcrm_6789162000000560001,Cody Rice-Velasquez,Dollars and Sense Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:46,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414742,zcrm_6789162000000560001,Cody Rice-Velasquez,Dollens Property Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414743,zcrm_6789162000000560001,Cody Rice-Velasquez,"Dollens Real Estate, Inc",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414744,zcrm_6789162000000560001,Cody Rice-Velasquez,"Dominion Real Estate Professionals, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414745,zcrm_6789162000000560001,Cody Rice-Velasquez,Don Black Real Estate Services,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414746,zcrm_6789162000000560001,Cody Rice-Velasquez,"Don R. Scheidt & Company, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414747,zcrm_6789162000000560001,Cody Rice-Velasquez,Dorfman Property Management,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414748,zcrm_6789162000000560001,Cody Rice-Velasquez,Double Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414749,zcrm_6789162000000560001,Cody Rice-Velasquez,Doug Rector,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414750,zcrm_6789162000000560001,Cody Rice-Velasquez,Down Home Real Est & Auction,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:30,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414751,zcrm_6789162000000560001,Cody Rice-Velasquez,Downtown Realty Inc.,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:46,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414752,zcrm_6789162000000560001,Cody Rice-Velasquez,Drake Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:48,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414753,zcrm_6789162000000560001,Cody Rice-Velasquez,Drake Realty Group LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:42,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003414754,zcrm_6789162000000560001,Cody Rice-Velasquez,"Dream Home Realty Group, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003414755,zcrm_6789162000000560001,Cody Rice-Velasquez,Dream Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:30,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003414756,zcrm_6789162000000560001,Cody Rice-Velasquez,Drees Home,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:17,false,,,,,,,,,,,,,,,,,,,,,1,,
